# SalesOrderID,OrderDate,DueDate,ShipDate,Delivery Time (in days),Delivery Status,OnlineOrderFlag,CustomerID,ContactID,SalesPersonID,Sales Person,TerritoryID,Country,ShipToAddressID,TotalDue,salesreasonId,Sales Reason
64060,2004-02-13,2004-02-25,2004-02-20,7,On time,1,26741,15809,,#N/A,9,Australia,25693,77.339,6,Review
64061,2004-02-13,2004-02-25,2004-02-20,7,On time,1,15577,2582,,#N/A,9,Australia,12409,65.7254,1,Price
64062,2004-02-13,2004-02-25,2004-02-20,7,On time,1,15142,4361,,#N/A,9,Australia,14196,125.3844,1,Price
64063,2004-02-13,2004-02-25,2004-02-20,7,On time,1,19585,9908,,#N/A,9,Australia,19770,32.034,0,#N/A
64064,2004-02-13,2004-02-25,2004-02-20,7,On time,1,17317,16831,,#N/A,9,Australia,26717,9.934,1,Price
64065,2004-02-13,2004-02-25,2004-02-20,7,On time,1,15002,10647,,#N/A,7,France,20514,662.9779,0,#N/A
64066,2004-02-13,2004-02-25,2004-02-20,7,On time,1,11428,8969,,#N/A,8,Germany,18823,1939.2529,6,Review
64067,2004-02-13,2004-02-25,2004-02-20,7,On time,1,17900,782,,#N/A,7,France,19749,1934.8329,1,Price
64068,2004-02-13,2004-02-25,2004-02-20,7,On time,1,14186,15529,,#N/A,7,France,25413,2740.3337,2,On Promotion
64069,2004-02-13,2004-02-25,2004-02-20,7,On time,1,17792,7785,,#N/A,10,Great Britain,17638,909.9233,1,Price
64070,2004-02-13,2004-02-25,2004-02-20,7,On time,1,16829,8313,,#N/A,10,Great Britain,18166,2595.6008,2,On Promotion
64071,2004-02-13,2004-02-25,2004-02-20,7,On time,1,16822,10106,,#N/A,10,Great Britain,19970,2547.0029,1,Price
64072,2004-02-13,2004-02-25,2004-02-20,7,On time,1,16603,746,,#N/A,8,Germany,12412,2636.4748,2,On Promotion
64073,2004-02-13,2004-02-25,2004-02-20,7,On time,1,12012,18750,,#N/A,9,Australia,28646,27.614,1,Price
64074,2004-02-13,2004-02-25,2004-02-20,7,On time,1,11310,7259,,#N/A,4,US,17107,2.5305,1,Price
64075,2004-02-13,2004-02-25,2004-02-20,7,On time,1,11631,12382,,#N/A,6,Canada,22252,5.514,1,Price
64076,2004-02-13,2004-02-25,2004-02-20,7,On time,1,28100,7461,,#N/A,4,US,17313,55.2169,1,Price
64077,2004-02-13,2004-02-25,2004-02-20,7,On time,1,25195,9911,,#N/A,4,US,19773,40.432,1,Price
64078,2004-02-13,2004-02-25,2004-02-20,7,On time,1,24678,5148,,#N/A,4,US,14983,110.5995,1,Price
64079,2004-02-13,2004-02-25,2004-02-20,7,On time,1,11185,11769,,#N/A,6,Canada,21639,79.0959,1,Price
64080,2004-02-13,2004-02-25,2004-02-20,7,On time,1,23737,13150,,#N/A,4,US,23020,38.6529,1,Price
64081,2004-02-13,2004-02-25,2004-02-20,7,On time,1,24226,14515,,#N/A,4,US,24386,77.3169,1,Price
64082,2004-02-13,2004-02-25,2004-02-20,7,On time,1,21908,6697,,#N/A,1,US,16538,71.7919,10,Other
64083,2004-02-13,2004-02-25,2004-02-20,7,On time,1,14480,15493,,#N/A,6,Canada,25377,55.2169,1,Price
64084,2004-02-13,2004-02-25,2004-02-20,7,On time,1,21237,4305,,#N/A,4,US,14140,77.339,6,Review
64085,2004-02-13,2004-02-25,2004-02-20,7,On time,1,13231,6299,,#N/A,6,Canada,16134,16.5529,1,Price
64086,2004-02-13,2004-02-25,2004-02-20,7,On time,1,18946,6111,,#N/A,4,US,15946,77.339,6,Review
64087,2004-02-13,2004-02-25,2004-02-20,7,On time,1,12140,12008,,#N/A,6,Canada,21878,15.4479,1,Price
64088,2004-02-13,2004-02-25,2004-02-20,7,On time,1,16153,4524,,#N/A,1,US,14359,44.1779,1,Price
64089,2004-02-13,2004-02-25,2004-02-20,7,On time,1,26095,7194,,#N/A,6,Canada,17041,16.8292,1,Price
64090,2004-02-13,2004-02-25,2004-02-20,7,On time,1,14435,10289,,#N/A,4,US,20154,89.4608,1,Price
64091,2004-02-13,2004-02-25,2004-02-20,7,On time,1,13803,16583,,#N/A,8,Germany,26469,205.8394,1,Price
64092,2004-02-13,2004-02-25,2004-02-20,7,On time,1,14932,10867,,#N/A,7,France,20735,109.3508,1,Price
64093,2004-02-13,2004-02-25,2004-02-20,7,On time,1,21852,4198,,#N/A,8,Germany,14033,5.514,1,Price
64094,2004-02-13,2004-02-25,2004-02-20,7,On time,1,24554,8958,,#N/A,10,Great Britain,18812,77.3169,1,Price
64095,2004-02-13,2004-02-25,2004-02-20,7,On time,1,22512,6418,,#N/A,7,France,16254,33.6804,1,Price
64096,2004-02-13,2004-02-25,2004-02-20,7,On time,1,27165,9999,,#N/A,10,Great Britain,19861,4.409,1,Price
64097,2004-02-13,2004-02-25,2004-02-20,7,On time,1,11128,11733,,#N/A,1,US,21603,99.4058,10,Other
64098,2004-02-13,2004-02-25,2004-02-20,7,On time,1,11804,8805,,#N/A,1,US,18658,82.8529,1,Price
64099,2004-02-13,2004-02-25,2004-02-20,7,On time,1,13215,11523,,#N/A,4,US,21393,79.5048,1,Price
64100,2004-02-13,2004-02-25,2004-02-20,7,On time,1,20638,14949,,#N/A,4,US,24824,2738.4552,1,Price
64101,2004-02-13,2004-02-25,2004-02-20,7,On time,1,16061,12766,,#N/A,4,US,22636,654.4584,1,Price
64102,2004-02-13,2004-02-25,2004-02-20,7,On time,1,15348,15592,,#N/A,1,US,25476,2669.0833,1,Price
64103,2004-02-13,2004-02-25,2004-02-20,7,On time,1,27122,5681,,#N/A,7,France,15516,868.8947,1,Price
64104,2004-02-13,2004-02-25,2004-02-20,7,On time,1,25823,8636,,#N/A,9,Australia,18489,1313.2483,1,Price
64105,2004-02-13,2004-02-25,2004-02-20,7,On time,1,12570,18351,,#N/A,9,Australia,28242,668.4808,2,On Promotion
64106,2004-02-13,2004-02-25,2004-02-20,7,On time,1,14070,14790,,#N/A,9,Australia,24665,2563.589,2,On Promotion
64107,2004-02-13,2004-02-25,2004-02-20,7,On time,1,14051,14410,,#N/A,9,Australia,24280,2563.589,2,On Promotion
64108,2004-02-13,2004-02-25,2004-02-20,7,On time,1,13965,2964,,#N/A,9,Australia,12794,2646.4419,1,Price
64109,2004-02-13,2004-02-25,2004-02-20,7,On time,1,29237,19709,,#N/A,4,US,29615,858.9607,0,#N/A
64110,2004-02-13,2004-02-25,2004-02-20,7,On time,1,24760,12526,,#N/A,1,US,22396,2673.0613,0,#N/A
64111,2004-02-13,2004-02-25,2004-02-20,7,On time,1,26112,4841,,#N/A,1,US,14676,2673.0613,0,#N/A
64112,2004-02-13,2004-02-25,2004-02-20,7,On time,1,23042,6562,,#N/A,4,US,16401,651.9058,2,On Promotion
64113,2004-02-13,2004-02-25,2004-02-20,7,On time,1,20765,2998,,#N/A,4,US,12828,1303.8669,2,On Promotion
64114,2004-02-13,2004-02-25,2004-02-20,7,On time,1,27141,7691,,#N/A,10,Great Britain,17544,635.3529,0,#N/A
64115,2004-02-14,2004-02-26,2004-02-21,7,On time,1,25602,7219,,#N/A,8,Germany,17067,1949.1869,1,Price
64116,2004-02-14,2004-02-26,2004-02-21,7,On time,1,11800,9519,,#N/A,1,US,19378,38.664,4,Television Advertisement
64117,2004-02-14,2004-02-26,2004-02-21,7,On time,1,20415,2296,,#N/A,9,Australia,12119,15.4479,1,Price
64118,2004-02-14,2004-02-26,2004-02-21,7,On time,1,24599,6815,,#N/A,9,Australia,16658,29.8019,1,Price
64119,2004-02-14,2004-02-26,2004-02-21,7,On time,1,23535,11438,,#N/A,9,Australia,21308,5.514,1,Price
64120,2004-02-14,2004-02-26,2004-02-21,7,On time,1,17290,10727,,#N/A,9,Australia,20594,69.5929,1,Price
64121,2004-02-14,2004-02-26,2004-02-21,7,On time,1,16622,18878,,#N/A,9,Australia,28777,40.432,1,Price
64122,2004-02-14,2004-02-26,2004-02-21,7,On time,1,12344,6713,,#N/A,9,Australia,16554,27.0615,10,Other
64123,2004-02-14,2004-02-26,2004-02-21,7,On time,1,17885,6222,,#N/A,7,France,16057,1879.594,2,On Promotion
64124,2004-02-14,2004-02-26,2004-02-21,7,On time,1,22309,16654,,#N/A,10,Great Britain,26540,1973.4969,1,Price
64125,2004-02-14,2004-02-26,2004-02-21,7,On time,1,21055,8809,,#N/A,8,Germany,18662,901.0612,1,Price
64126,2004-02-14,2004-02-26,2004-02-21,7,On time,1,17191,8222,,#N/A,8,Germany,18075,2574.6279,0,#N/A
64127,2004-02-14,2004-02-26,2004-02-21,7,On time,1,12279,13747,,#N/A,7,France,23617,2647.5358,2,On Promotion
64128,2004-02-14,2004-02-26,2004-02-21,7,On time,1,12874,10824,,#N/A,10,Great Britain,20691,2599.2584,1,Price
64129,2004-02-14,2004-02-26,2004-02-21,7,On time,1,12280,13090,,#N/A,7,France,22960,2591.1808,1,Price
64130,2004-02-14,2004-02-26,2004-02-21,7,On time,1,28594,2050,,#N/A,1,US,11870,55.239,1,Price
64131,2004-02-14,2004-02-26,2004-02-21,7,On time,1,11619,9600,,#N/A,6,Canada,19459,55.239,1,Price
64132,2004-02-14,2004-02-26,2004-02-21,7,On time,1,28242,11699,,#N/A,4,US,21569,8.0444,1,Price
64133,2004-02-14,2004-02-26,2004-02-21,7,On time,1,27018,12781,,#N/A,4,US,22651,37.5479,1,Price
64134,2004-02-14,2004-02-26,2004-02-21,7,On time,1,11711,17868,,#N/A,6,Canada,27756,35.6584,10,Other
64135,2004-02-14,2004-02-26,2004-02-21,7,On time,1,23201,19405,,#N/A,4,US,29311,33.139,4,Television Advertisement
64136,2004-02-14,2004-02-26,2004-02-21,7,On time,1,21938,10091,,#N/A,1,US,19954,16.5529,1,Price
64137,2004-02-14,2004-02-26,2004-02-21,7,On time,1,21338,18625,,#N/A,4,US,28519,26.4869,1,Price
64138,2004-02-14,2004-02-26,2004-02-21,7,On time,1,29323,8155,,#N/A,6,Canada,18008,87.2729,1,Price
64139,2004-02-14,2004-02-26,2004-02-21,7,On time,1,19686,4084,,#N/A,4,US,13919,77.339,6,Review
64140,2004-02-14,2004-02-26,2004-02-21,7,On time,1,15326,17429,,#N/A,4,US,27316,191.1429,1,Price
64141,2004-02-14,2004-02-26,2004-02-21,7,On time,1,16359,7672,,#N/A,1,US,17525,8.0444,1,Price
64142,2004-02-14,2004-02-26,2004-02-21,7,On time,1,16457,17746,,#N/A,8,Germany,27634,165.7279,1,Price
64143,2004-02-14,2004-02-26,2004-02-21,7,On time,1,17832,5536,,#N/A,8,Germany,15371,27.614,1,Price
64144,2004-02-14,2004-02-26,2004-02-21,7,On time,1,20599,4971,,#N/A,10,Great Britain,14806,35.6584,10,Other
64145,2004-02-14,2004-02-26,2004-02-21,7,On time,1,29405,6392,,#N/A,7,France,16227,59.659,4,Television Advertisement
64146,2004-02-14,2004-02-26,2004-02-21,7,On time,1,20907,3460,,#N/A,10,Great Britain,13295,35.6694,10,Other
64147,2004-02-14,2004-02-26,2004-02-21,7,On time,1,21005,10766,,#N/A,7,France,20633,28.1554,1,Price
64148,2004-02-14,2004-02-26,2004-02-21,7,On time,1,23634,5655,,#N/A,8,Germany,15490,4.409,1,Price
64149,2004-02-14,2004-02-26,2004-02-21,7,On time,1,16386,18390,,#N/A,10,Great Britain,28281,44.1779,1,Price
64150,2004-02-14,2004-02-26,2004-02-21,7,On time,1,25663,13401,,#N/A,7,France,23271,104.9419,1,Price
64151,2004-02-14,2004-02-26,2004-02-21,7,On time,1,12100,12755,,#N/A,4,US,22625,133.1304,1,Price
64152,2004-02-14,2004-02-26,2004-02-21,7,On time,1,12413,5573,,#N/A,1,US,15408,46.7194,1,Price
64153,2004-02-14,2004-02-26,2004-02-21,7,On time,1,12952,19721,,#N/A,4,US,29627,40.8408,1,Price
64154,2004-02-14,2004-02-26,2004-02-21,7,On time,1,14727,2882,,#N/A,1,US,12711,954.6869,1,Price
64155,2004-02-14,2004-02-26,2004-02-21,7,On time,1,15493,4514,,#N/A,1,US,14349,2560.2519,2,On Promotion
64156,2004-02-14,2004-02-26,2004-02-21,7,On time,1,16987,3297,,#N/A,6,Canada,13132,2668.564,0,#N/A
64157,2004-02-14,2004-02-26,2004-02-21,7,On time,1,15379,2261,,#N/A,4,US,12084,2653.6023,1,Price
64158,2004-02-14,2004-02-26,2004-02-21,7,On time,1,15398,4873,,#N/A,4,US,14708,2596.7279,6,Review
64159,2004-02-14,2004-02-26,2004-02-21,7,On time,1,15051,2081,,#N/A,10,Great Britain,11901,858.9607,0,#N/A
64160,2004-02-14,2004-02-26,2004-02-21,7,On time,1,19339,14039,,#N/A,8,Germany,23909,1397.6482,1,Price
64161,2004-02-14,2004-02-26,2004-02-21,7,On time,1,17220,4867,,#N/A,8,Germany,14702,2644.3313,2,On Promotion
64162,2004-02-14,2004-02-26,2004-02-21,7,On time,1,24159,19068,,#N/A,9,Australia,28969,635.3529,0,#N/A
64163,2004-02-14,2004-02-26,2004-02-21,7,On time,1,24165,8161,,#N/A,9,Australia,18014,666.8565,0,#N/A
64164,2004-02-14,2004-02-26,2004-02-21,7,On time,1,25819,14132,,#N/A,9,Australia,24002,1297.8004,0,#N/A
64165,2004-02-14,2004-02-26,2004-02-21,7,On time,1,11993,4143,,#N/A,9,Australia,13978,2582.6834,1,Price
64166,2004-02-14,2004-02-26,2004-02-21,7,On time,1,14047,13001,,#N/A,9,Australia,22871,2566.1194,1,Price
64167,2004-02-14,2004-02-26,2004-02-21,7,On time,1,23015,14412,,#N/A,4,US,24282,622.9659,1,Price
64168,2004-02-14,2004-02-26,2004-02-21,7,On time,1,23017,15868,,#N/A,1,US,25752,622.9659,1,Price
64169,2004-02-14,2004-02-26,2004-02-21,7,On time,1,20678,4104,,#N/A,4,US,13939,1276.8054,0,#N/A
64170,2004-02-14,2004-02-26,2004-02-21,7,On time,1,20647,14358,,#N/A,4,US,24228,1276.8054,0,#N/A
64171,2004-02-14,2004-02-26,2004-02-21,7,On time,1,17596,6327,,#N/A,1,US,16162,1934.8329,1,Price
64172,2004-02-14,2004-02-26,2004-02-21,7,On time,1,17572,3488,,#N/A,4,US,13323,1918.2579,6,Review
64173,2004-02-14,2004-02-26,2004-02-21,7,On time,1,17573,5976,,#N/A,4,US,15811,1918.2579,6,Review
64174,2004-02-14,2004-02-26,2004-02-21,7,On time,1,24187,5372,,#N/A,10,Great Britain,15207,1276.8054,0,#N/A
64175,2004-02-14,2004-02-26,2004-02-21,7,On time,1,13260,5567,,#N/A,8,Germany,15402,596.689,0,#N/A
64176,2004-02-14,2004-02-26,2004-02-21,7,On time,1,14101,7457,,#N/A,9,Australia,17309,874.4086,1,Price
64177,2004-02-14,2004-02-26,2004-02-21,7,On time,1,12009,6470,,#N/A,9,Australia,16307,2673.0613,0,#N/A
64178,2004-02-15,2004-02-27,2004-02-22,7,On time,1,11501,18962,,#N/A,6,Canada,28863,54.1119,10,Other
64179,2004-02-15,2004-02-27,2004-02-22,7,On time,1,18300,14911,,#N/A,9,Australia,24786,33.139,4,Television Advertisement
64180,2004-02-15,2004-02-27,2004-02-22,7,On time,1,18192,1865,,#N/A,9,Australia,11685,32.0229,1,Price
64181,2004-02-15,2004-02-27,2004-02-22,7,On time,1,20407,15293,,#N/A,9,Australia,25173,5.514,1,Price
64182,2004-02-15,2004-02-27,2004-02-22,7,On time,1,18253,3954,,#N/A,9,Australia,13789,9.934,1,Price
64183,2004-02-15,2004-02-27,2004-02-22,7,On time,1,16589,15925,,#N/A,10,Great Britain,25810,2741.8144,1,Price
64184,2004-02-15,2004-02-27,2004-02-22,7,On time,1,17948,5401,,#N/A,10,Great Britain,15236,665.1548,1,Price
64185,2004-02-15,2004-02-27,2004-02-22,7,On time,1,16272,8690,,#N/A,10,Great Britain,18543,927.6254,2,On Promotion
64186,2004-02-15,2004-02-27,2004-02-22,7,On time,1,12285,16491,,#N/A,7,France,26377,2640.9279,0,#N/A
64187,2004-02-15,2004-02-27,2004-02-22,7,On time,1,15675,9526,,#N/A,8,Germany,19385,2580.1529,2,On Promotion
64188,2004-02-15,2004-02-27,2004-02-22,7,On time,1,11498,9206,,#N/A,6,Canada,19062,2.5305,1,Price
64189,2004-02-15,2004-02-27,2004-02-22,7,On time,1,27990,10029,,#N/A,4,US,19892,43.0729,1,Price
64190,2004-02-15,2004-02-27,2004-02-22,7,On time,1,28812,18426,,#N/A,4,US,28317,27.614,1,Price
64191,2004-02-15,2004-02-27,2004-02-22,7,On time,1,14084,5387,,#N/A,6,Canada,15222,59.0844,1,Price
64192,2004-02-15,2004-02-27,2004-02-22,7,On time,1,11214,4047,,#N/A,1,US,13882,2.5305,1,Price
64193,2004-02-15,2004-02-27,2004-02-22,7,On time,1,27749,11197,,#N/A,4,US,21067,23.7465,1,Price
64194,2004-02-15,2004-02-27,2004-02-22,7,On time,1,26721,14175,,#N/A,4,US,24045,64.6094,1,Price
64195,2004-02-15,2004-02-27,2004-02-22,7,On time,1,11300,12298,,#N/A,6,Canada,22168,23.7465,1,Price
64196,2004-02-15,2004-02-27,2004-02-22,7,On time,1,13701,9356,,#N/A,6,Canada,19214,47.4819,1,Price
64197,2004-02-15,2004-02-27,2004-02-22,7,On time,1,23108,9793,,#N/A,1,US,19654,35.6694,10,Other
64198,2004-02-15,2004-02-27,2004-02-22,7,On time,1,23712,8030,,#N/A,4,US,17883,43.0729,1,Price
64199,2004-02-15,2004-02-27,2004-02-22,7,On time,1,20518,13081,,#N/A,4,US,22951,55.2169,1,Price
64200,2004-02-15,2004-02-27,2004-02-22,7,On time,1,19756,4459,,#N/A,4,US,14294,87.2729,1,Price
64201,2004-02-15,2004-02-27,2004-02-22,7,On time,1,13758,7964,,#N/A,6,Canada,17817,19.0834,1,Price
64202,2004-02-15,2004-02-27,2004-02-22,7,On time,1,17126,1930,,#N/A,6,Canada,11750,77.339,6,Review
64203,2004-02-15,2004-02-27,2004-02-22,7,On time,1,21916,14856,,#N/A,6,Canada,24731,44.1779,1,Price
64204,2004-02-15,2004-02-27,2004-02-22,7,On time,1,13752,8975,,#N/A,4,US,18829,26.8184,10,Other
64205,2004-02-15,2004-02-27,2004-02-22,7,On time,1,22812,19291,,#N/A,10,Great Britain,29194,35.6694,10,Other
64206,2004-02-15,2004-02-27,2004-02-22,7,On time,1,28892,6282,,#N/A,10,Great Britain,16117,23.7465,1,Price
64207,2004-02-15,2004-02-27,2004-02-22,7,On time,1,21086,7927,,#N/A,8,Germany,17780,54.1119,10,Other
64208,2004-02-15,2004-02-27,2004-02-22,7,On time,1,21127,19976,,#N/A,7,France,29882,66.8194,1,Price
64209,2004-02-15,2004-02-27,2004-02-22,7,On time,1,25534,18371,,#N/A,7,France,28262,5.514,1,Price
64210,2004-02-15,2004-02-27,2004-02-22,7,On time,1,12150,5680,,#N/A,4,US,15515,38.675,4,Television Advertisement
64211,2004-02-15,2004-02-27,2004-02-22,7,On time,1,12905,1960,,#N/A,1,US,11780,79.5269,1,Price
64212,2004-02-15,2004-02-27,2004-02-22,7,On time,1,20545,6613,,#N/A,1,US,16452,2809.2526,1,Price
64213,2004-02-15,2004-02-27,2004-02-22,7,On time,1,14651,9423,,#N/A,1,US,19282,982.8644,1,Price
64214,2004-02-15,2004-02-27,2004-02-22,7,On time,1,15995,10317,,#N/A,4,US,20183,672.9008,1,Price
64215,2004-02-15,2004-02-27,2004-02-22,7,On time,1,15167,9669,,#N/A,1,US,19528,2649.7348,1,Price
64216,2004-02-15,2004-02-27,2004-02-22,7,On time,1,15351,5724,,#N/A,1,US,15559,2576.8048,1,Price
64217,2004-02-15,2004-02-27,2004-02-22,7,On time,1,15329,18409,,#N/A,4,US,28300,2598.9158,1,Price
64218,2004-02-15,2004-02-27,2004-02-22,7,On time,1,28509,5199,,#N/A,8,Germany,15034,858.9607,0,#N/A
64219,2004-02-15,2004-02-27,2004-02-22,7,On time,1,15106,19281,,#N/A,10,Great Britain,29184,2732.7203,0,#N/A
64220,2004-02-15,2004-02-27,2004-02-22,7,On time,1,15036,19432,,#N/A,9,Australia,29338,1918.2579,6,Review
64221,2004-02-15,2004-02-27,2004-02-22,7,On time,1,25948,19063,,#N/A,9,Australia,28964,1238.1415,0,#N/A
64222,2004-02-15,2004-02-27,2004-02-22,7,On time,1,24002,16628,,#N/A,9,Australia,26514,622.0708,1,Price
64223,2004-02-15,2004-02-27,2004-02-22,7,On time,1,24160,16146,,#N/A,9,Australia,26032,666.8565,0,#N/A
64224,2004-02-15,2004-02-27,2004-02-22,7,On time,1,27585,14625,,#N/A,9,Australia,24497,622.0708,1,Price
64225,2004-02-15,2004-02-27,2004-02-22,7,On time,1,24164,14383,,#N/A,9,Australia,24253,639.1983,10,Other
64226,2004-02-15,2004-02-27,2004-02-22,7,On time,1,25240,10967,,#N/A,9,Australia,20836,1238.1415,0,#N/A
64227,2004-02-15,2004-02-27,2004-02-22,7,On time,1,21183,13909,,#N/A,9,Australia,23779,2735.9248,2,On Promotion
64228,2004-02-15,2004-02-27,2004-02-22,7,On time,1,14045,13241,,#N/A,9,Australia,23111,2619.9108,2,On Promotion
64229,2004-02-15,2004-02-27,2004-02-22,7,On time,1,11997,18887,,#N/A,9,Australia,28786,2629.8448,1,Price
64230,2004-02-15,2004-02-27,2004-02-22,7,On time,1,26625,18234,,#N/A,1,US,28125,835.7447,2,On Promotion
64231,2004-02-15,2004-02-27,2004-02-22,7,On time,1,13418,14007,,#N/A,6,Canada,23877,2694.0563,5,Manufacturer
64232,2004-02-15,2004-02-27,2004-02-22,7,On time,1,26084,4840,,#N/A,4,US,14675,2644.3313,2,On Promotion
64233,2004-02-15,2004-02-27,2004-02-22,7,On time,1,26096,16211,,#N/A,4,US,26097,2700.1228,2,On Promotion
64234,2004-02-15,2004-02-27,2004-02-22,7,On time,1,24764,3168,,#N/A,1,US,13000,2649.8453,1,Price
64235,2004-02-15,2004-02-27,2004-02-22,7,On time,1,26301,16721,,#N/A,4,US,26607,2666.4313,0,#N/A
64236,2004-02-15,2004-02-27,2004-02-22,7,On time,1,13660,17063,,#N/A,6,Canada,26950,2649.8453,1,Price
64237,2004-02-15,2004-02-27,2004-02-22,7,On time,1,26327,4428,,#N/A,4,US,14263,2634.3974,5,Manufacturer
64238,2004-02-15,2004-02-27,2004-02-22,7,On time,1,23035,2439,,#N/A,4,US,12265,620.9216,10,Other
64239,2004-02-15,2004-02-27,2004-02-22,7,On time,1,23021,6577,,#N/A,4,US,16416,623.7504,2,On Promotion
64240,2004-02-15,2004-02-27,2004-02-22,7,On time,1,20661,2809,,#N/A,4,US,12638,1297.8004,0,#N/A
64241,2004-02-15,2004-02-27,2004-02-22,7,On time,1,24203,19690,,#N/A,7,France,29596,2728.3003,2,On Promotion
64242,2004-02-15,2004-02-27,2004-02-22,7,On time,1,24383,19326,,#N/A,7,France,29230,2634.3974,5,Manufacturer
64243,2004-02-15,2004-02-27,2004-02-22,7,On time,1,29087,5720,,#N/A,9,Australia,15555,895.4036,1,Price
64244,2004-02-15,2004-02-27,2004-02-22,7,On time,1,12001,1727,,#N/A,9,Australia,11547,2673.0613,0,#N/A
64245,2004-02-16,2004-02-28,2004-02-23,7,On time,1,13005,13042,,#N/A,9,Australia,22912,71.7919,10,Other
64246,2004-02-16,2004-02-28,2004-02-23,7,On time,1,11366,6783,,#N/A,9,Australia,16625,30.1444,1,Price
64247,2004-02-16,2004-02-28,2004-02-23,7,On time,1,25245,1684,,#N/A,9,Australia,11504,65.1729,1,Price
64248,2004-02-16,2004-02-28,2004-02-23,7,On time,1,25498,18561,,#N/A,8,Germany,28453,1973.4969,1,Price
64249,2004-02-16,2004-02-28,2004-02-23,7,On time,1,16476,19567,,#N/A,7,France,29473,2799.9927,2,On Promotion
64250,2004-02-16,2004-02-28,2004-02-23,7,On time,1,13595,15034,,#N/A,7,France,24910,2740.3337,2,On Promotion
64251,2004-02-16,2004-02-28,2004-02-23,7,On time,1,12487,12557,,#N/A,8,Germany,22427,2574.6279,0,#N/A
64252,2004-02-16,2004-02-28,2004-02-23,7,On time,1,15929,2739,,#N/A,10,Great Britain,12568,2618.8058,1,Price
64253,2004-02-16,2004-02-28,2004-02-23,7,On time,1,11732,2207,,#N/A,2,US,12029,108.8315,0,#N/A
64254,2004-02-16,2004-02-28,2004-02-23,7,On time,1,11276,14649,,#N/A,6,Canada,24521,59.659,4,Television Advertisement
64255,2004-02-16,2004-02-28,2004-02-23,7,On time,1,11200,4609,,#N/A,6,Canada,14444,30.1444,1,Price
64256,2004-02-16,2004-02-28,2004-02-23,7,On time,1,27396,14727,,#N/A,1,US,24601,98.3229,1,Price
64257,2004-02-16,2004-02-28,2004-02-23,7,On time,1,28007,11789,,#N/A,4,US,21659,44.1779,1,Price
64258,2004-02-16,2004-02-28,2004-02-23,7,On time,1,11631,12382,,#N/A,6,Canada,22252,26.2769,1,Price
64259,2004-02-16,2004-02-28,2004-02-23,7,On time,1,28622,19552,,#N/A,4,US,29458,97.7483,1,Price
64260,2004-02-16,2004-02-28,2004-02-23,7,On time,1,26555,12711,,#N/A,4,US,22581,30.1444,1,Price
64261,2004-02-16,2004-02-28,2004-02-23,7,On time,1,25275,7064,,#N/A,1,US,16909,38.5535,1,Price
64262,2004-02-16,2004-02-28,2004-02-23,7,On time,1,24743,19493,,#N/A,1,US,29399,41.9127,1,Price
64263,2004-02-16,2004-02-28,2004-02-23,7,On time,1,23157,16714,,#N/A,1,US,26600,77.3169,1,Price
64264,2004-02-16,2004-02-28,2004-02-23,7,On time,1,23263,15796,,#N/A,1,US,25680,26.4869,1,Price
64265,2004-02-16,2004-02-28,2004-02-23,7,On time,1,15879,17775,,#N/A,6,Canada,27663,77.3169,1,Price
64266,2004-02-16,2004-02-28,2004-02-23,7,On time,1,20542,9412,,#N/A,4,US,19271,103.2733,1,Price
64267,2004-02-16,2004-02-28,2004-02-23,7,On time,1,20409,10199,,#N/A,1,US,20063,16.5529,1,Price
64268,2004-02-16,2004-02-28,2004-02-23,7,On time,1,21287,14338,,#N/A,4,US,24208,49.7029,1,Price
64269,2004-02-16,2004-02-28,2004-02-23,7,On time,1,26806,15718,,#N/A,6,Canada,25602,5.514,1,Price
64270,2004-02-16,2004-02-28,2004-02-23,7,On time,1,17560,7651,,#N/A,1,US,17504,44.1779,1,Price
64271,2004-02-16,2004-02-28,2004-02-23,7,On time,1,15470,9830,,#N/A,4,US,19691,85.0408,1,Price
64272,2004-02-16,2004-02-28,2004-02-23,7,On time,1,14936,14467,,#N/A,7,France,24338,106.0137,1,Price
64273,2004-02-16,2004-02-28,2004-02-23,7,On time,1,14826,6587,,#N/A,7,France,16426,44.1779,1,Price
64274,2004-02-16,2004-02-28,2004-02-23,7,On time,1,15458,16576,,#N/A,8,Germany,26462,5.514,1,Price
64275,2004-02-16,2004-02-28,2004-02-23,7,On time,1,15609,4341,,#N/A,7,France,14176,30.1444,1,Price
64276,2004-02-16,2004-02-28,2004-02-23,7,On time,1,12126,6637,,#N/A,10,Great Britain,16477,30.6859,1,Price
64277,2004-02-16,2004-02-28,2004-02-23,7,On time,1,25530,9943,,#N/A,8,Germany,19805,26.2769,1,Price
64278,2004-02-16,2004-02-28,2004-02-23,7,On time,1,28889,15872,,#N/A,8,Germany,25756,14.2987,1,Price
64279,2004-02-16,2004-02-28,2004-02-23,7,On time,1,24111,5496,,#N/A,7,France,15331,5.514,1,Price
64280,2004-02-16,2004-02-28,2004-02-23,7,On time,1,15572,10804,,#N/A,6,Canada,20671,24.2879,1,Price
64281,2004-02-16,2004-02-28,2004-02-23,7,On time,1,15365,18612,,#N/A,4,US,28505,2606.9602,1,Price
64282,2004-02-16,2004-02-28,2004-02-23,7,On time,1,25822,6202,,#N/A,9,Australia,16037,1238.1415,0,#N/A
